Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
KE-100404,5/7/2025,Kenya,P2004,Spices Pack,Grocery,9,5,4,10,Credit Card,26-35,Female,Kisumu,Rep 10
KE-100405,4/29/2025,Kenya,P3002,Blender Pro,Home Appliances,120,1,85,15,Cash,26-35,Male,Nakuru,Rep 6
KE-100406,5/19/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,3,165,15,Credit Card,18-25,Female,Nakuru,Rep 16
KE-100407,9/13/2025,Kenya,P4001,Skincare Kit,Personal Care,50,9,28,0,Credit Card,26-35,Female,Kisumu,Rep 6
KE-100408,10/4/2025,Kenya,P2004,Spices Pack,Grocery,9,4,4,5,Credit Card,46-55,Male,Nakuru,Rep 17
KE-100409,2/21/2025,Kenya,P4001,Skincare Kit,Personal Care,50,5,28,15,Credit Card,36-45,Male,Nairobi,Rep 9
KE-100410,1/31/2025,Kenya,P4001,Skincare Kit,Personal Care,50,4,28,10,Credit Card,46-55,Female,Nakuru,Rep 19
KE-100411,1/9/2025,Kenya,P2004,Spices Pack,Grocery,9,10,4,10,Credit Card,46-55,Male,Kisumu,Rep 15
KE-100412,3/22/2025,Kenya,P1002,Laptop Air,Electronics,1100,10,880,0,Debit Card,26-35,Male,Nakuru,Rep 14
KE-100413,4/25/2025,Kenya,P1001,Smartphone X,Electronics,800,4,620,15,Credit Card,18-25,Male,Kisumu,Rep 16
KE-100414,10/18/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,5,20,5,Credit Card,26-35,Female,Nairobi,Rep 20
KE-100415,5/10/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,5,20,10,Debit Card,18-25,Male,Kisumu,Rep 4
KE-100416,1/16/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,3,95,15,Mobile Payment,36-45,Female,Nakuru,Rep 6
KE-100417,11/10/2025,Kenya,P1001,Smartphone X,Electronics,800,1,620,5,Credit Card,18-25,Female,Nairobi,Rep 7
KE-100418,12/14/2025,Kenya,P2003,Organic Honey,Grocery,15,1,9,0,Mobile Payment,26-35,Male,Kisumu,Rep 9
KE-100419,2/10/2025,Kenya,P1002,Laptop Air,Electronics,1100,1,880,0,Mobile Payment,18-25,Female,Kisumu,Rep 19
KE-100420,11/26/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,3,95,0,Credit Card,26-35,Female,Kisumu,Rep 7
KE-100421,1/1/2025,Kenya,P4001,Skincare Kit,Personal Care,50,9,28,15,Debit Card,18-25,Female,Kisumu,Rep 10
KE-100422,12/31/2025,Kenya,P1002,Laptop Air,Electronics,1100,9,880,15,Cash,46-55,Male,Nairobi,Rep 9
KE-100423,9/15/2025,Kenya,P1002,Laptop Air,Electronics,1100,7,880,5,Debit Card,26-35,Male,Nairobi,Rep 20
KE-100424,8/11/2025,Kenya,P2003,Organic Honey,Grocery,15,3,9,5,Mobile Payment,26-35,Female,Kisumu,Rep 7
KE-100425,1/28/2025,Kenya,P1002,Laptop Air,Electronics,1100,2,880,0,Cash,18-25,Female,Kisumu,Rep 6
KE-100426,10/6/2025,Kenya,P2003,Organic Honey,Grocery,15,4,9,5,Mobile Payment,26-35,Female,Nakuru,Rep 20
KE-100427,5/31/2025,Kenya,P2003,Organic Honey,Grocery,15,7,9,0,Mobile Payment,46-55,Male,Kisumu,Rep 18
KE-100428,10/26/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,8,95,0,Mobile Payment,46-55,Female,Nairobi,Rep 16
KE-100429,6/5/2025,Kenya,P4001,Skincare Kit,Personal Care,50,5,28,10,Cash,26-35,Female,Nakuru,Rep 7
KE-100430,4/3/2025,Kenya,P2003,Organic Honey,Grocery,15,4,9,15,Mobile Payment,18-25,Male,Nakuru,Rep 15
KE-100431,3/5/2025,Kenya,P4001,Skincare Kit,Personal Care,50,10,28,10,Debit Card,46-55,Male,Nakuru,Rep 2
KE-100432,6/18/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,10,165,15,Debit Card,26-35,Male,Nakuru,Rep 4
KE-100433,2/7/2025,Kenya,P3002,Blender Pro,Home Appliances,120,3,85,0,Credit Card,36-45,Female,Nairobi,Rep 6
KE-100434,12/14/2025,Kenya,P1001,Smartphone X,Electronics,800,1,620,5,Debit Card,26-35,Male,Kisumu,Rep 1
KE-100435,4/22/2025,Kenya,P3002,Blender Pro,Home Appliances,120,7,85,0,Cash,46-55,Male,Nairobi,Rep 2
KE-100436,2/18/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,7,165,10,Mobile Payment,26-35,Male,Nakuru,Rep 18
KE-100437,11/17/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,10,95,0,Credit Card,46-55,Female,Nakuru,Rep 19
KE-100438,8/9/2025,Kenya,P1002,Laptop Air,Electronics,1100,7,880,15,Cash,18-25,Female,Nakuru,Rep 11
KE-100439,7/9/2025,Kenya,P4001,Skincare Kit,Personal Care,50,5,28,10,Credit Card,18-25,Female,Kisumu,Rep 18
KE-100440,11/16/2025,Kenya,P4001,Skincare Kit,Personal Care,50,2,28,5,Debit Card,36-45,Female,Kisumu,Rep 6
KE-100441,2/24/2025,Kenya,P2004,Spices Pack,Grocery,9,2,4,15,Mobile Payment,26-35,Female,Nairobi,Rep 1
KE-100442,5/13/2025,Kenya,P3002,Blender Pro,Home Appliances,120,6,85,15,Debit Card,36-45,Male,Nakuru,Rep 3
KE-100443,11/11/2025,Kenya,P1002,Laptop Air,Electronics,1100,7,880,0,Mobile Payment,36-45,Female,Nakuru,Rep 14
KE-100444,5/30/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,7,165,10,Credit Card,46-55,Female,Kisumu,Rep 17
KE-100445,11/27/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,3,165,15,Credit Card,46-55,Male,Nakuru,Rep 8
KE-100446,1/1/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,6,165,10,Debit Card,36-45,Female,Kisumu,Rep 17
KE-100447,9/8/2025,Kenya,P4001,Skincare Kit,Personal Care,50,4,28,5,Mobile Payment,26-35,Female,Kisumu,Rep 3
KE-100448,11/29/2025,Kenya,P1001,Smartphone X,Electronics,800,5,620,10,Debit Card,36-45,Male,Nakuru,Rep 2
KE-100449,5/24/2025,Kenya,P1002,Laptop Air,Electronics,1100,10,880,15,Cash,36-45,Male,Kisumu,Rep 6
KE-100450,4/25/2025,Kenya,P3002,Blender Pro,Home Appliances,120,6,85,15,Credit Card,18-25,Male,Kisumu,Rep 3
KE-100451,7/1/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,6,95,10,Debit Card,18-25,Male,Nairobi,Rep 7
KE-100452,10/26/2025,Kenya,P4001,Skincare Kit,Personal Care,50,4,28,5,Cash,26-35,Male,Nairobi,Rep 2
KE-100453,12/25/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,5,20,15,Mobile Payment,46-55,Male,Kisumu,Rep 16
KE-100454,8/3/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,8,95,5,Mobile Payment,26-35,Male,Nairobi,Rep 17
KE-100455,4/2/2025,Kenya,P4001,Skincare Kit,Personal Care,50,1,28,5,Cash,36-45,Female,Kisumu,Rep 17
KE-100456,8/1/2025,Kenya,P1002,Laptop Air,Electronics,1100,3,880,10,Credit Card,26-35,Male,Kisumu,Rep 6
KE-100457,7/7/2025,Kenya,P1001,Smartphone X,Electronics,800,5,620,15,Cash,46-55,Male,Kisumu,Rep 13
KE-100458,5/21/2025,Kenya,P3002,Blender Pro,Home Appliances,120,7,85,0,Mobile Payment,18-25,Female,Kisumu,Rep 4
KE-100459,10/16/2025,Kenya,P2004,Spices Pack,Grocery,9,2,4,15,Debit Card,18-25,Female,Kisumu,Rep 7
KE-100460,3/7/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,7,20,10,Cash,46-55,Female,Nairobi,Rep 11
KE-100461,8/26/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,4,20,5,Debit Card,18-25,Female,Nairobi,Rep 14
KE-100462,4/20/2025,Kenya,P4001,Skincare Kit,Personal Care,50,6,28,0,Credit Card,18-25,Male,Nakuru,Rep 17
KE-100463,3/5/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,10,95,5,Debit Card,18-25,Male,Nakuru,Rep 12
KE-100464,5/31/2025,Kenya,P1001,Smartphone X,Electronics,800,7,620,10,Cash,18-25,Female,Nairobi,Rep 6
KE-100465,5/26/2025,Kenya,P4001,Skincare Kit,Personal Care,50,5,28,15,Cash,26-35,Male,Nairobi,Rep 12
KE-100466,9/10/2025,Kenya,P1001,Smartphone X,Electronics,800,5,620,15,Mobile Payment,18-25,Female,Nakuru,Rep 17
KE-100467,8/27/2025,Kenya,P1002,Laptop Air,Electronics,1100,4,880,10,Debit Card,26-35,Female,Nairobi,Rep 2
KE-100468,9/19/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,4,165,5,Cash,36-45,Female,Nakuru,Rep 5
KE-100469,5/7/2025,Kenya,P2003,Organic Honey,Grocery,15,5,9,0,Mobile Payment,46-55,Female,Kisumu,Rep 4
KE-100470,4/28/2025,Kenya,P1002,Laptop Air,Electronics,1100,10,880,10,Debit Card,26-35,Male,Nairobi,Rep 11
KE-100471,3/5/2025,Kenya,P4001,Skincare Kit,Personal Care,50,8,28,15,Mobile Payment,46-55,Female,Nakuru,Rep 4
KE-100472,2/22/2025,Kenya,P1002,Laptop Air,Electronics,1100,4,880,0,Mobile Payment,36-45,Male,Nakuru,Rep 18
KE-100473,2/15/2025,Kenya,P2003,Organic Honey,Grocery,15,9,9,0,Credit Card,26-35,Female,Nairobi,Rep 2
KE-100474,5/8/2025,Kenya,P1002,Laptop Air,Electronics,1100,10,880,10,Cash,46-55,Female,Kisumu,Rep 17
KE-100475,4/18/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,10,20,0,Credit Card,46-55,Female,Nakuru,Rep 4
KE-100476,6/2/2025,Kenya,P1001,Smartphone X,Electronics,800,10,620,10,Debit Card,46-55,Female,Kisumu,Rep 13
KE-100477,5/13/2025,Kenya,P1001,Smartphone X,Electronics,800,9,620,15,Mobile Payment,26-35,Male,Kisumu,Rep 7
KE-100478,11/14/2025,Kenya,P2004,Spices Pack,Grocery,9,6,4,10,Credit Card,18-25,Male,Nairobi,Rep 3
KE-100479,7/4/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,3,165,10,Credit Card,46-55,Female,Nakuru,Rep 17
KE-100480,7/31/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,2,20,15,Debit Card,46-55,Male,Nakuru,Rep 17
KE-100481,5/25/2025,Kenya,P4001,Skincare Kit,Personal Care,50,8,28,10,Credit Card,46-55,Male,Kisumu,Rep 19
KE-100482,5/21/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,8,20,0,Debit Card,26-35,Female,Nakuru,Rep 18
KE-100483,10/18/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,7,20,5,Debit Card,46-55,Male,Kisumu,Rep 5
KE-100484,3/21/2025,Kenya,P4001,Skincare Kit,Personal Care,50,7,28,0,Debit Card,46-55,Male,Kisumu,Rep 20
KE-100485,6/27/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,5,95,15,Mobile Payment,26-35,Male,Nairobi,Rep 12
KE-100486,1/6/2025,Kenya,P2004,Spices Pack,Grocery,9,10,4,15,Mobile Payment,26-35,Male,Kisumu,Rep 3
KE-100487,6/6/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,10,20,15,Cash,18-25,Female,Nairobi,Rep 18
KE-100488,6/23/2025,Kenya,P3002,Blender Pro,Home Appliances,120,9,85,0,Debit Card,26-35,Male,Kisumu,Rep 9
KE-100489,6/13/2025,Kenya,P1001,Smartphone X,Electronics,800,9,620,0,Debit Card,36-45,Female,Nairobi,Rep 5
KE-100490,7/23/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,3,95,10,Mobile Payment,36-45,Female,Kisumu,Rep 11
KE-100491,2/18/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,1,20,10,Debit Card,46-55,Female,Nairobi,Rep 17
KE-100492,6/14/2025,Kenya,P1002,Laptop Air,Electronics,1100,1,880,0,Debit Card,46-55,Male,Nairobi,Rep 3
KE-100493,8/11/2025,Kenya,P1002,Laptop Air,Electronics,1100,3,880,0,Mobile Payment,36-45,Male,Nairobi,Rep 3
KE-100494,12/25/2025,Kenya,P1002,Laptop Air,Electronics,1100,5,880,15,Credit Card,46-55,Male,Nairobi,Rep 14
KE-100495,7/12/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,10,20,10,Credit Card,18-25,Male,Nairobi,Rep 10
KE-100496,4/29/2025,Kenya,P2004,Spices Pack,Grocery,9,8,4,10,Cash,26-35,Female,Nairobi,Rep 11
KE-100497,10/15/2025,Kenya,P4001,Skincare Kit,Personal Care,50,6,28,5,Debit Card,26-35,Male,Nakuru,Rep 18
KE-100498,7/22/2025,Kenya,P2003,Organic Honey,Grocery,15,8,9,0,Mobile Payment,46-55,Male,Nakuru,Rep 17
KE-100499,12/8/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,5,20,5,Credit Card,18-25,Female,Nairobi,Rep 3
