Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
CH-100422,2/10/2025,China,P3002,Blender Pro,Home Appliances,120,4,85,10,Credit Card,46-55,Female,Shanghai,Rep 20
CH-100423,10/20/2025,China,P1003,Wireless Earbuds,Electronics,150,4,95,5,Debit Card,26-35,Female,Beijing,Rep 14
CH-100424,1/2/2025,China,P3001,Microwave Oven,Home Appliances,220,1,165,5,Credit Card,26-35,Male,Shanghai,Rep 6
CH-100425,1/16/2025,China,P4002,Hair Trimmer,Personal Care,35,10,20,15,Cash,36-45,Male,Shenzhen,Rep 4
CH-100426,12/29/2025,China,P2003,Organic Honey,Grocery,15,1,9,5,Credit Card,26-35,Female,Beijing,Rep 9
CH-100427,11/16/2025,China,P1001,Smartphone X,Electronics,800,3,620,10,Mobile Payment,18-25,Male,Shanghai,Rep 4
CH-100428,6/19/2025,China,P4002,Hair Trimmer,Personal Care,35,6,20,0,Mobile Payment,26-35,Male,Beijing,Rep 14
CH-100429,9/3/2025,China,P2004,Spices Pack,Grocery,9,10,4,0,Credit Card,46-55,Female,Shanghai,Rep 5
CH-100430,12/14/2025,China,P4001,Skincare Kit,Personal Care,50,5,28,15,Mobile Payment,18-25,Male,Shanghai,Rep 8
CH-100431,5/4/2025,China,P1002,Laptop Air,Electronics,1100,7,880,10,Cash,26-35,Male,Shenzhen,Rep 10
CH-100432,11/20/2025,China,P2003,Organic Honey,Grocery,15,2,9,5,Debit Card,26-35,Female,Shanghai,Rep 3
CH-100433,10/17/2025,China,P1001,Smartphone X,Electronics,800,7,620,0,Debit Card,36-45,Male,Beijing,Rep 8
CH-100434,3/24/2025,China,P4002,Hair Trimmer,Personal Care,35,8,20,0,Mobile Payment,36-45,Female,Shanghai,Rep 19
CH-100435,4/7/2025,China,P2004,Spices Pack,Grocery,9,2,4,10,Credit Card,18-25,Male,Shenzhen,Rep 11
CH-100436,3/25/2025,China,P3001,Microwave Oven,Home Appliances,220,4,165,15,Cash,26-35,Male,Beijing,Rep 4
CH-100437,5/30/2025,China,P1003,Wireless Earbuds,Electronics,150,4,95,10,Mobile Payment,26-35,Female,Shenzhen,Rep 16
CH-100438,7/15/2025,China,P1001,Smartphone X,Electronics,800,5,620,15,Debit Card,46-55,Male,Beijing,Rep 11
CH-100439,10/27/2025,China,P2004,Spices Pack,Grocery,9,1,4,15,Mobile Payment,46-55,Female,Shanghai,Rep 18
CH-100440,12/21/2025,China,P3002,Blender Pro,Home Appliances,120,1,85,15,Mobile Payment,36-45,Female,Beijing,Rep 16
CH-100441,4/16/2025,China,P1001,Smartphone X,Electronics,800,1,620,10,Cash,36-45,Male,Shanghai,Rep 9
CH-100442,9/23/2025,China,P3002,Blender Pro,Home Appliances,120,9,85,15,Credit Card,26-35,Male,Shanghai,Rep 8
CH-100443,3/12/2025,China,P1001,Smartphone X,Electronics,800,10,620,5,Mobile Payment,36-45,Male,Beijing,Rep 9
CH-100444,11/23/2025,China,P1003,Wireless Earbuds,Electronics,150,3,95,0,Mobile Payment,36-45,Male,Shanghai,Rep 4
CH-100445,10/15/2025,China,P3001,Microwave Oven,Home Appliances,220,7,165,10,Cash,18-25,Female,Shanghai,Rep 19
CH-100446,6/18/2025,China,P3002,Blender Pro,Home Appliances,120,8,85,10,Debit Card,36-45,Male,Beijing,Rep 3
CH-100447,10/17/2025,China,P4002,Hair Trimmer,Personal Care,35,4,20,15,Debit Card,36-45,Female,Shenzhen,Rep 4
CH-100448,1/2/2025,China,P1003,Wireless Earbuds,Electronics,150,1,95,15,Debit Card,18-25,Male,Beijing,Rep 17
CH-100449,9/17/2025,China,P1001,Smartphone X,Electronics,800,5,620,10,Credit Card,46-55,Female,Shenzhen,Rep 4
CH-100450,3/17/2025,China,P1001,Smartphone X,Electronics,800,8,620,5,Mobile Payment,26-35,Male,Shenzhen,Rep 1
CH-100451,6/12/2025,China,P3001,Microwave Oven,Home Appliances,220,3,165,0,Mobile Payment,18-25,Female,Shanghai,Rep 6
CH-100452,12/27/2025,China,P3001,Microwave Oven,Home Appliances,220,4,165,5,Credit Card,26-35,Female,Beijing,Rep 2
CH-100453,8/24/2025,China,P2004,Spices Pack,Grocery,9,8,4,5,Cash,26-35,Male,Shanghai,Rep 7
CH-100454,7/14/2025,China,P2003,Organic Honey,Grocery,15,3,9,5,Debit Card,46-55,Male,Shenzhen,Rep 2
CH-100455,10/4/2025,China,P2004,Spices Pack,Grocery,9,4,4,15,Debit Card,18-25,Male,Shanghai,Rep 6
CH-100456,12/3/2025,China,P1003,Wireless Earbuds,Electronics,150,7,95,10,Credit Card,26-35,Male,Beijing,Rep 15
CH-100457,7/21/2025,China,P1002,Laptop Air,Electronics,1100,2,880,5,Mobile Payment,26-35,Male,Beijing,Rep 12
CH-100458,7/16/2025,China,P1003,Wireless Earbuds,Electronics,150,1,95,15,Credit Card,18-25,Male,Shenzhen,Rep 14
CH-100459,12/4/2025,China,P4001,Skincare Kit,Personal Care,50,3,28,5,Cash,26-35,Male,Shenzhen,Rep 20
CH-100460,3/19/2025,China,P4001,Skincare Kit,Personal Care,50,7,28,15,Credit Card,36-45,Male,Shanghai,Rep 15
CH-100461,9/18/2025,China,P1001,Smartphone X,Electronics,800,7,620,0,Mobile Payment,36-45,Male,Beijing,Rep 8
CH-100462,11/24/2025,China,P4002,Hair Trimmer,Personal Care,35,3,20,10,Credit Card,26-35,Male,Beijing,Rep 5
CH-100463,8/9/2025,China,P4001,Skincare Kit,Personal Care,50,6,28,15,Debit Card,26-35,Female,Shenzhen,Rep 5
CH-100464,10/13/2025,China,P2003,Organic Honey,Grocery,15,6,9,15,Debit Card,26-35,Female,Shanghai,Rep 17
CH-100465,8/15/2025,China,P2003,Organic Honey,Grocery,15,2,9,15,Credit Card,36-45,Female,Shanghai,Rep 1
CH-100466,10/8/2025,China,P4002,Hair Trimmer,Personal Care,35,10,20,15,Credit Card,18-25,Female,Shenzhen,Rep 7
CH-100467,12/17/2025,China,P4001,Skincare Kit,Personal Care,50,6,28,5,Credit Card,46-55,Male,Beijing,Rep 3
CH-100468,8/1/2025,China,P3001,Microwave Oven,Home Appliances,220,7,165,15,Credit Card,26-35,Female,Shenzhen,Rep 1
CH-100469,8/22/2025,China,P2004,Spices Pack,Grocery,9,1,4,15,Mobile Payment,36-45,Male,Shanghai,Rep 4
CH-100470,11/3/2025,China,P2003,Organic Honey,Grocery,15,10,9,15,Cash,18-25,Female,Shanghai,Rep 19
CH-100471,12/21/2025,China,P3001,Microwave Oven,Home Appliances,220,1,165,5,Credit Card,46-55,Male,Shanghai,Rep 13
CH-100472,8/28/2025,China,P1001,Smartphone X,Electronics,800,2,620,5,Credit Card,36-45,Female,Shenzhen,Rep 15
CH-100473,3/31/2025,China,P4002,Hair Trimmer,Personal Care,35,5,20,15,Debit Card,26-35,Male,Beijing,Rep 17
CH-100474,5/5/2025,China,P1002,Laptop Air,Electronics,1100,1,880,5,Cash,46-55,Female,Shanghai,Rep 9
CH-100475,5/8/2025,China,P3002,Blender Pro,Home Appliances,120,8,85,5,Credit Card,26-35,Female,Beijing,Rep 8
CH-100476,4/4/2025,China,P3002,Blender Pro,Home Appliances,120,10,85,15,Cash,26-35,Female,Beijing,Rep 17
CH-100477,9/27/2025,China,P4001,Skincare Kit,Personal Care,50,1,28,10,Mobile Payment,46-55,Female,Shenzhen,Rep 4
CH-100478,10/28/2025,China,P1001,Smartphone X,Electronics,800,7,620,5,Credit Card,36-45,Male,Shanghai,Rep 7
CH-100479,6/22/2025,China,P1001,Smartphone X,Electronics,800,8,620,0,Cash,46-55,Male,Beijing,Rep 12
CH-100480,12/16/2025,China,P3001,Microwave Oven,Home Appliances,220,9,165,5,Cash,46-55,Female,Shanghai,Rep 13
CH-100481,1/28/2025,China,P3002,Blender Pro,Home Appliances,120,1,85,0,Mobile Payment,26-35,Female,Beijing,Rep 4
CH-100482,5/16/2025,China,P2004,Spices Pack,Grocery,9,9,4,10,Mobile Payment,18-25,Male,Shenzhen,Rep 18
CH-100483,11/23/2025,China,P3002,Blender Pro,Home Appliances,120,10,85,15,Credit Card,18-25,Female,Shanghai,Rep 6
CH-100484,11/4/2025,China,P1001,Smartphone X,Electronics,800,6,620,15,Credit Card,26-35,Female,Shanghai,Rep 12
CH-100485,9/9/2025,China,P2003,Organic Honey,Grocery,15,6,9,5,Mobile Payment,18-25,Female,Beijing,Rep 19
CH-100486,4/28/2025,China,P1001,Smartphone X,Electronics,800,2,620,5,Mobile Payment,18-25,Male,Shenzhen,Rep 12
CH-100487,6/25/2025,China,P2003,Organic Honey,Grocery,15,4,9,5,Mobile Payment,46-55,Female,Beijing,Rep 13
CH-100488,2/12/2025,China,P3002,Blender Pro,Home Appliances,120,1,85,0,Mobile Payment,18-25,Female,Beijing,Rep 10
CH-100489,1/31/2025,China,P2004,Spices Pack,Grocery,9,4,4,10,Debit Card,18-25,Male,Shanghai,Rep 19
CH-100490,8/28/2025,China,P2004,Spices Pack,Grocery,9,6,4,0,Cash,18-25,Male,Shenzhen,Rep 7
CH-100491,4/17/2025,China,P1003,Wireless Earbuds,Electronics,150,5,95,10,Cash,18-25,Female,Beijing,Rep 14
CH-100492,3/1/2025,China,P1002,Laptop Air,Electronics,1100,5,880,0,Cash,36-45,Male,Beijing,Rep 2
CH-100493,6/2/2025,China,P2003,Organic Honey,Grocery,15,5,9,10,Credit Card,46-55,Male,Shanghai,Rep 17
CH-100494,2/20/2025,China,P1002,Laptop Air,Electronics,1100,3,880,5,Debit Card,26-35,Female,Beijing,Rep 7
CH-100495,8/22/2025,China,P4001,Skincare Kit,Personal Care,50,1,28,5,Credit Card,46-55,Female,Beijing,Rep 13
CH-100496,11/17/2025,China,P1003,Wireless Earbuds,Electronics,150,7,95,5,Debit Card,46-55,Female,Shanghai,Rep 12
CH-100497,6/5/2025,China,P1002,Laptop Air,Electronics,1100,4,880,5,Debit Card,26-35,Female,Shenzhen,Rep 16
CH-100498,2/10/2025,China,P2003,Organic Honey,Grocery,15,9,9,15,Cash,36-45,Female,Shanghai,Rep 18
CH-100499,12/7/2025,China,P2003,Organic Honey,Grocery,15,5,9,5,Cash,26-35,Male,Beijing,Rep 3
