Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
UN-100436,1/23/2025,United States,P3001,Microwave Oven,Home Appliances,220,10,165,5,Credit Card,26-35,Male,New York,Rep 17
UN-100437,10/24/2025,United States,P2004,Spices Pack,Grocery,9,6,4,0,Credit Card,46-55,Female,California,Rep 9
UN-100438,8/9/2025,United States,P4001,Skincare Kit,Personal Care,50,7,28,0,Credit Card,18-25,Female,Texas,Rep 9
UN-100439,5/6/2025,United States,P1003,Wireless Earbuds,Electronics,150,3,95,10,Cash,18-25,Male,California,Rep 18
UN-100440,4/29/2025,United States,P1003,Wireless Earbuds,Electronics,150,10,95,10,Debit Card,36-45,Female,New York,Rep 5
UN-100441,12/18/2025,United States,P1003,Wireless Earbuds,Electronics,150,8,95,10,Debit Card,18-25,Female,California,Rep 18
UN-100442,9/18/2025,United States,P3002,Blender Pro,Home Appliances,120,2,85,0,Credit Card,46-55,Male,New York,Rep 18
UN-100443,9/24/2025,United States,P4001,Skincare Kit,Personal Care,50,3,28,0,Cash,26-35,Female,California,Rep 6
UN-100444,3/8/2025,United States,P2004,Spices Pack,Grocery,9,1,4,0,Mobile Payment,18-25,Female,California,Rep 15
UN-100445,8/7/2025,United States,P2004,Spices Pack,Grocery,9,10,4,15,Cash,26-35,Male,Texas,Rep 18
UN-100446,10/27/2025,United States,P4001,Skincare Kit,Personal Care,50,8,28,5,Cash,18-25,Female,Texas,Rep 11
UN-100447,7/16/2025,United States,P3002,Blender Pro,Home Appliances,120,8,85,10,Cash,46-55,Male,Texas,Rep 7
UN-100448,8/4/2025,United States,P2003,Organic Honey,Grocery,15,8,9,10,Mobile Payment,26-35,Male,New York,Rep 12
UN-100449,5/8/2025,United States,P1002,Laptop Air,Electronics,1100,2,880,0,Cash,46-55,Female,Texas,Rep 9
UN-100450,9/1/2025,United States,P1002,Laptop Air,Electronics,1100,3,880,15,Debit Card,18-25,Female,Texas,Rep 12
UN-100451,11/4/2025,United States,P1001,Smartphone X,Electronics,800,5,620,15,Credit Card,46-55,Female,Texas,Rep 3
UN-100452,10/14/2025,United States,P2003,Organic Honey,Grocery,15,9,9,0,Credit Card,26-35,Male,California,Rep 19
UN-100453,3/13/2025,United States,P2003,Organic Honey,Grocery,15,2,9,15,Mobile Payment,36-45,Female,Texas,Rep 10
UN-100454,4/22/2025,United States,P4002,Hair Trimmer,Personal Care,35,7,20,5,Credit Card,18-25,Female,California,Rep 13
UN-100455,8/17/2025,United States,P2003,Organic Honey,Grocery,15,9,9,0,Cash,26-35,Female,Texas,Rep 7
UN-100456,10/10/2025,United States,P1001,Smartphone X,Electronics,800,10,620,10,Credit Card,46-55,Female,New York,Rep 5
UN-100457,8/19/2025,United States,P4001,Skincare Kit,Personal Care,50,1,28,0,Mobile Payment,36-45,Female,California,Rep 5
UN-100458,7/1/2025,United States,P3001,Microwave Oven,Home Appliances,220,6,165,10,Mobile Payment,18-25,Female,Texas,Rep 14
UN-100459,4/15/2025,United States,P4001,Skincare Kit,Personal Care,50,10,28,10,Credit Card,26-35,Male,Texas,Rep 6
UN-100460,9/21/2025,United States,P4001,Skincare Kit,Personal Care,50,6,28,0,Credit Card,26-35,Female,New York,Rep 16
UN-100461,8/26/2025,United States,P1002,Laptop Air,Electronics,1100,7,880,5,Mobile Payment,26-35,Male,California,Rep 8
UN-100462,5/24/2025,United States,P1003,Wireless Earbuds,Electronics,150,6,95,15,Credit Card,46-55,Female,New York,Rep 10
UN-100463,1/23/2025,United States,P3001,Microwave Oven,Home Appliances,220,9,165,0,Cash,36-45,Male,New York,Rep 4
UN-100464,2/17/2025,United States,P4001,Skincare Kit,Personal Care,50,4,28,0,Mobile Payment,18-25,Female,California,Rep 11
UN-100465,1/22/2025,United States,P1003,Wireless Earbuds,Electronics,150,5,95,0,Cash,18-25,Male,Texas,Rep 5
UN-100466,2/4/2025,United States,P3002,Blender Pro,Home Appliances,120,10,85,10,Debit Card,36-45,Male,Texas,Rep 8
UN-100467,2/4/2025,United States,P4001,Skincare Kit,Personal Care,50,9,28,15,Cash,36-45,Female,New York,Rep 7
UN-100468,2/18/2025,United States,P2004,Spices Pack,Grocery,9,2,4,5,Debit Card,18-25,Male,California,Rep 13
UN-100469,6/27/2025,United States,P4002,Hair Trimmer,Personal Care,35,1,20,10,Cash,46-55,Female,Texas,Rep 2
UN-100470,12/14/2025,United States,P2004,Spices Pack,Grocery,9,10,4,5,Cash,18-25,Male,California,Rep 3
UN-100471,10/7/2025,United States,P1001,Smartphone X,Electronics,800,1,620,10,Credit Card,46-55,Male,New York,Rep 9
UN-100472,3/22/2025,United States,P2003,Organic Honey,Grocery,15,7,9,5,Cash,46-55,Male,New York,Rep 4
UN-100473,1/1/2025,United States,P1002,Laptop Air,Electronics,1100,3,880,5,Debit Card,46-55,Female,California,Rep 8
UN-100474,1/14/2025,United States,P2004,Spices Pack,Grocery,9,7,4,5,Credit Card,26-35,Female,Texas,Rep 1
UN-100475,11/9/2025,United States,P1002,Laptop Air,Electronics,1100,6,880,5,Debit Card,36-45,Female,Texas,Rep 1
UN-100476,9/30/2025,United States,P1001,Smartphone X,Electronics,800,6,620,10,Debit Card,18-25,Female,New York,Rep 2
UN-100477,10/7/2025,United States,P4001,Skincare Kit,Personal Care,50,3,28,10,Cash,26-35,Female,New York,Rep 11
UN-100478,12/30/2025,United States,P4002,Hair Trimmer,Personal Care,35,6,20,0,Credit Card,36-45,Female,Texas,Rep 19
UN-100479,3/1/2025,United States,P1002,Laptop Air,Electronics,1100,8,880,10,Cash,46-55,Female,California,Rep 1
UN-100480,7/2/2025,United States,P3002,Blender Pro,Home Appliances,120,2,85,10,Credit Card,46-55,Male,California,Rep 15
UN-100481,12/4/2025,United States,P4002,Hair Trimmer,Personal Care,35,6,20,15,Credit Card,36-45,Male,Texas,Rep 20
UN-100482,5/18/2025,United States,P2003,Organic Honey,Grocery,15,8,9,15,Mobile Payment,18-25,Male,California,Rep 3
UN-100483,12/5/2025,United States,P4001,Skincare Kit,Personal Care,50,6,28,15,Cash,36-45,Female,California,Rep 2
UN-100484,6/26/2025,United States,P3002,Blender Pro,Home Appliances,120,7,85,10,Debit Card,26-35,Female,California,Rep 4
UN-100485,8/4/2025,United States,P1002,Laptop Air,Electronics,1100,3,880,10,Credit Card,18-25,Female,New York,Rep 4
UN-100486,7/31/2025,United States,P3001,Microwave Oven,Home Appliances,220,7,165,15,Credit Card,18-25,Female,New York,Rep 8
UN-100487,6/22/2025,United States,P3002,Blender Pro,Home Appliances,120,4,85,10,Mobile Payment,18-25,Female,California,Rep 14
UN-100488,7/22/2025,United States,P2004,Spices Pack,Grocery,9,5,4,5,Credit Card,46-55,Male,Texas,Rep 13
UN-100489,9/7/2025,United States,P4001,Skincare Kit,Personal Care,50,9,28,5,Credit Card,46-55,Female,New York,Rep 2
UN-100490,3/16/2025,United States,P4002,Hair Trimmer,Personal Care,35,1,20,0,Cash,26-35,Male,New York,Rep 18
UN-100491,12/26/2025,United States,P2004,Spices Pack,Grocery,9,8,4,5,Credit Card,18-25,Male,Texas,Rep 20
UN-100492,10/21/2025,United States,P2004,Spices Pack,Grocery,9,1,4,5,Debit Card,46-55,Male,New York,Rep 10
UN-100493,11/2/2025,United States,P2003,Organic Honey,Grocery,15,2,9,0,Credit Card,26-35,Female,Texas,Rep 5
UN-100494,8/22/2025,United States,P2004,Spices Pack,Grocery,9,6,4,5,Cash,46-55,Male,New York,Rep 2
UN-100495,3/28/2025,United States,P3001,Microwave Oven,Home Appliances,220,1,165,10,Cash,18-25,Male,Texas,Rep 19
UN-100496,7/25/2025,United States,P4001,Skincare Kit,Personal Care,50,4,28,5,Mobile Payment,18-25,Female,Texas,Rep 8
UN-100497,3/30/2025,United States,P3002,Blender Pro,Home Appliances,120,7,85,5,Mobile Payment,46-55,Female,New York,Rep 14
UN-100498,6/13/2025,United States,P2004,Spices Pack,Grocery,9,4,4,15,Debit Card,36-45,Female,New York,Rep 17
UN-100499,8/23/2025,United States,P3001,Microwave Oven,Home Appliances,220,3,165,15,Credit Card,46-55,Male,California,Rep 9
