Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
SO-100401,9/8/2025,South Africa,P3002,Blender Pro,Home Appliances,120,6,85,0,Cash,18-25,Male,Cape Town,Rep 20
SO-100402,10/14/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,3,165,0,Credit Card,18-25,Male,Pretoria,Rep 4
SO-100403,10/19/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,4,20,0,Cash,46-55,Female,Cape Town,Rep 11
SO-100404,5/15/2025,South Africa,P3002,Blender Pro,Home Appliances,120,1,85,15,Debit Card,46-55,Female,Cape Town,Rep 9
SO-100405,10/14/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,1,165,5,Debit Card,46-55,Female,Pretoria,Rep 3
SO-100406,4/17/2025,South Africa,P1001,Smartphone X,Electronics,800,10,620,15,Mobile Payment,18-25,Female,Johannesburg,Rep 8
SO-100407,12/3/2025,South Africa,P4001,Skincare Kit,Personal Care,50,2,28,0,Debit Card,26-35,Female,Johannesburg,Rep 3
SO-100408,9/12/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,7,165,0,Cash,36-45,Male,Johannesburg,Rep 11
SO-100409,12/4/2025,South Africa,P3002,Blender Pro,Home Appliances,120,2,85,0,Cash,36-45,Male,Cape Town,Rep 5
SO-100410,7/31/2025,South Africa,P1001,Smartphone X,Electronics,800,1,620,10,Credit Card,36-45,Female,Johannesburg,Rep 1
SO-100411,3/28/2025,South Africa,P2004,Spices Pack,Grocery,9,10,4,15,Debit Card,26-35,Male,Johannesburg,Rep 1
SO-100412,2/4/2025,South Africa,P3002,Blender Pro,Home Appliances,120,10,85,15,Mobile Payment,18-25,Female,Pretoria,Rep 16
SO-100413,2/3/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,3,95,15,Cash,36-45,Male,Johannesburg,Rep 20
SO-100414,9/3/2025,South Africa,P4001,Skincare Kit,Personal Care,50,8,28,10,Cash,18-25,Male,Pretoria,Rep 8
SO-100415,1/18/2025,South Africa,P2004,Spices Pack,Grocery,9,7,4,5,Debit Card,26-35,Female,Johannesburg,Rep 9
SO-100416,10/1/2025,South Africa,P2004,Spices Pack,Grocery,9,8,4,15,Debit Card,36-45,Female,Cape Town,Rep 13
SO-100417,10/3/2025,South Africa,P1002,Laptop Air,Electronics,1100,6,880,5,Mobile Payment,46-55,Male,Cape Town,Rep 13
SO-100418,7/1/2025,South Africa,P3002,Blender Pro,Home Appliances,120,7,85,0,Credit Card,18-25,Female,Cape Town,Rep 10
SO-100419,6/13/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,10,95,0,Cash,36-45,Male,Johannesburg,Rep 2
SO-100420,4/4/2025,South Africa,P2004,Spices Pack,Grocery,9,9,4,0,Mobile Payment,18-25,Female,Johannesburg,Rep 10
SO-100421,12/19/2025,South Africa,P3002,Blender Pro,Home Appliances,120,8,85,5,Mobile Payment,26-35,Female,Johannesburg,Rep 7
SO-100422,4/14/2025,South Africa,P2003,Organic Honey,Grocery,15,9,9,5,Cash,46-55,Female,Johannesburg,Rep 7
SO-100423,3/20/2025,South Africa,P1001,Smartphone X,Electronics,800,3,620,10,Cash,46-55,Female,Pretoria,Rep 17
SO-100424,2/1/2025,South Africa,P2003,Organic Honey,Grocery,15,6,9,0,Mobile Payment,46-55,Female,Cape Town,Rep 4
SO-100425,5/1/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,5,20,15,Mobile Payment,26-35,Female,Pretoria,Rep 5
SO-100426,2/6/2025,South Africa,P4001,Skincare Kit,Personal Care,50,4,28,15,Mobile Payment,18-25,Female,Johannesburg,Rep 18
SO-100427,1/19/2025,South Africa,P1001,Smartphone X,Electronics,800,4,620,5,Cash,36-45,Female,Johannesburg,Rep 20
SO-100428,11/23/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,2,95,5,Mobile Payment,18-25,Female,Pretoria,Rep 14
SO-100429,9/21/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,10,95,5,Credit Card,36-45,Male,Cape Town,Rep 16
SO-100430,12/27/2025,South Africa,P1001,Smartphone X,Electronics,800,3,620,15,Mobile Payment,46-55,Female,Johannesburg,Rep 19
SO-100431,2/1/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,1,20,0,Cash,18-25,Male,Johannesburg,Rep 18
SO-100432,4/20/2025,South Africa,P4001,Skincare Kit,Personal Care,50,7,28,5,Credit Card,26-35,Female,Johannesburg,Rep 1
SO-100433,8/5/2025,South Africa,P4001,Skincare Kit,Personal Care,50,7,28,10,Debit Card,26-35,Female,Pretoria,Rep 9
SO-100434,11/1/2025,South Africa,P1002,Laptop Air,Electronics,1100,1,880,0,Mobile Payment,36-45,Male,Johannesburg,Rep 7
SO-100435,7/1/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,4,165,0,Credit Card,18-25,Female,Pretoria,Rep 8
SO-100436,1/9/2025,South Africa,P1002,Laptop Air,Electronics,1100,6,880,0,Credit Card,18-25,Male,Pretoria,Rep 5
SO-100437,9/7/2025,South Africa,P3002,Blender Pro,Home Appliances,120,9,85,15,Mobile Payment,46-55,Male,Pretoria,Rep 4
SO-100438,9/29/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,6,95,10,Mobile Payment,36-45,Male,Johannesburg,Rep 9
SO-100439,7/28/2025,South Africa,P2003,Organic Honey,Grocery,15,3,9,0,Cash,46-55,Male,Johannesburg,Rep 11
SO-100440,9/30/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,2,20,0,Cash,18-25,Male,Cape Town,Rep 10
SO-100441,2/27/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,5,20,15,Debit Card,18-25,Female,Pretoria,Rep 12
SO-100442,2/20/2025,South Africa,P2004,Spices Pack,Grocery,9,9,4,15,Debit Card,36-45,Male,Pretoria,Rep 13
SO-100443,1/10/2025,South Africa,P1002,Laptop Air,Electronics,1100,10,880,15,Mobile Payment,26-35,Male,Johannesburg,Rep 14
SO-100444,12/8/2025,South Africa,P2004,Spices Pack,Grocery,9,6,4,5,Mobile Payment,46-55,Male,Johannesburg,Rep 10
SO-100445,3/11/2025,South Africa,P4001,Skincare Kit,Personal Care,50,1,28,0,Mobile Payment,26-35,Male,Pretoria,Rep 8
SO-100446,4/30/2025,South Africa,P1002,Laptop Air,Electronics,1100,5,880,0,Cash,26-35,Female,Cape Town,Rep 19
SO-100447,5/26/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,8,95,15,Debit Card,18-25,Male,Pretoria,Rep 4
SO-100448,11/4/2025,South Africa,P1002,Laptop Air,Electronics,1100,9,880,15,Debit Card,36-45,Female,Cape Town,Rep 3
SO-100449,4/21/2025,South Africa,P1002,Laptop Air,Electronics,1100,1,880,0,Credit Card,26-35,Male,Pretoria,Rep 17
SO-100450,3/22/2025,South Africa,P3002,Blender Pro,Home Appliances,120,4,85,5,Credit Card,26-35,Male,Cape Town,Rep 10
SO-100451,2/6/2025,South Africa,P1002,Laptop Air,Electronics,1100,2,880,5,Cash,18-25,Male,Cape Town,Rep 15
SO-100452,7/25/2025,South Africa,P4001,Skincare Kit,Personal Care,50,9,28,5,Mobile Payment,18-25,Female,Cape Town,Rep 15
SO-100453,9/13/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,10,165,5,Credit Card,46-55,Female,Johannesburg,Rep 19
SO-100454,1/23/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,10,95,5,Credit Card,46-55,Female,Johannesburg,Rep 1
SO-100455,7/23/2025,South Africa,P2004,Spices Pack,Grocery,9,8,4,10,Mobile Payment,26-35,Male,Johannesburg,Rep 10
SO-100456,10/4/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,5,20,15,Credit Card,26-35,Male,Cape Town,Rep 13
SO-100457,2/5/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,10,20,5,Debit Card,36-45,Female,Cape Town,Rep 11
SO-100458,4/10/2025,South Africa,P1002,Laptop Air,Electronics,1100,3,880,0,Credit Card,26-35,Male,Cape Town,Rep 15
SO-100459,9/26/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,8,20,5,Mobile Payment,26-35,Male,Johannesburg,Rep 9
SO-100460,12/13/2025,South Africa,P1001,Smartphone X,Electronics,800,10,620,0,Mobile Payment,36-45,Female,Johannesburg,Rep 17
SO-100461,8/8/2025,South Africa,P3002,Blender Pro,Home Appliances,120,2,85,0,Credit Card,26-35,Male,Pretoria,Rep 12
SO-100462,7/1/2025,South Africa,P2004,Spices Pack,Grocery,9,3,4,15,Mobile Payment,26-35,Male,Johannesburg,Rep 14
SO-100463,8/12/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,9,165,5,Credit Card,26-35,Male,Johannesburg,Rep 13
SO-100464,5/1/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,7,95,0,Cash,26-35,Female,Johannesburg,Rep 10
SO-100465,7/1/2025,South Africa,P4001,Skincare Kit,Personal Care,50,9,28,10,Credit Card,46-55,Female,Johannesburg,Rep 6
SO-100466,8/9/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,7,95,15,Mobile Payment,18-25,Female,Pretoria,Rep 6
SO-100467,10/19/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,6,165,5,Credit Card,18-25,Female,Cape Town,Rep 20
SO-100468,7/9/2025,South Africa,P4001,Skincare Kit,Personal Care,50,10,28,5,Credit Card,36-45,Female,Johannesburg,Rep 8
SO-100469,11/15/2025,South Africa,P3002,Blender Pro,Home Appliances,120,3,85,10,Credit Card,18-25,Male,Johannesburg,Rep 5
SO-100470,6/24/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,3,20,0,Cash,36-45,Female,Cape Town,Rep 12
SO-100471,3/5/2025,South Africa,P3002,Blender Pro,Home Appliances,120,9,85,15,Cash,36-45,Male,Pretoria,Rep 5
SO-100472,8/18/2025,South Africa,P2004,Spices Pack,Grocery,9,2,4,10,Credit Card,46-55,Male,Johannesburg,Rep 2
SO-100473,7/17/2025,South Africa,P1001,Smartphone X,Electronics,800,8,620,5,Debit Card,26-35,Male,Pretoria,Rep 11
SO-100474,5/28/2025,South Africa,P1001,Smartphone X,Electronics,800,6,620,15,Mobile Payment,36-45,Male,Pretoria,Rep 11
SO-100475,4/27/2025,South Africa,P1002,Laptop Air,Electronics,1100,2,880,15,Mobile Payment,46-55,Male,Pretoria,Rep 14
SO-100476,10/25/2025,South Africa,P1002,Laptop Air,Electronics,1100,8,880,10,Credit Card,36-45,Female,Cape Town,Rep 12
SO-100477,12/3/2025,South Africa,P1002,Laptop Air,Electronics,1100,5,880,5,Mobile Payment,18-25,Male,Johannesburg,Rep 10
SO-100478,3/30/2025,South Africa,P2003,Organic Honey,Grocery,15,3,9,15,Cash,36-45,Male,Cape Town,Rep 19
SO-100479,8/17/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,6,20,0,Cash,46-55,Female,Johannesburg,Rep 6
SO-100480,2/3/2025,South Africa,P2004,Spices Pack,Grocery,9,8,4,15,Mobile Payment,36-45,Female,Johannesburg,Rep 12
SO-100481,1/27/2025,South Africa,P1001,Smartphone X,Electronics,800,3,620,10,Debit Card,18-25,Female,Pretoria,Rep 12
SO-100482,9/10/2025,South Africa,P1002,Laptop Air,Electronics,1100,6,880,0,Cash,18-25,Female,Johannesburg,Rep 14
SO-100483,6/21/2025,South Africa,P2004,Spices Pack,Grocery,9,8,4,10,Debit Card,26-35,Male,Pretoria,Rep 4
SO-100484,10/3/2025,South Africa,P4001,Skincare Kit,Personal Care,50,7,28,15,Mobile Payment,46-55,Female,Johannesburg,Rep 3
SO-100485,7/25/2025,South Africa,P2004,Spices Pack,Grocery,9,10,4,0,Debit Card,26-35,Male,Johannesburg,Rep 20
SO-100486,4/7/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,10,95,5,Mobile Payment,26-35,Female,Cape Town,Rep 11
SO-100487,11/7/2025,South Africa,P1002,Laptop Air,Electronics,1100,3,880,0,Cash,46-55,Male,Cape Town,Rep 2
SO-100488,9/9/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,1,165,15,Debit Card,46-55,Female,Cape Town,Rep 20
SO-100489,10/18/2025,South Africa,P3001,Microwave Oven,Home Appliances,220,5,165,0,Credit Card,46-55,Female,Cape Town,Rep 18
SO-100490,5/29/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,3,95,0,Debit Card,26-35,Female,Cape Town,Rep 1
SO-100491,2/15/2025,South Africa,P1001,Smartphone X,Electronics,800,3,620,5,Debit Card,26-35,Female,Pretoria,Rep 2
SO-100492,9/24/2025,South Africa,P1002,Laptop Air,Electronics,1100,6,880,10,Cash,18-25,Female,Pretoria,Rep 12
SO-100493,5/20/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,10,95,5,Cash,46-55,Male,Cape Town,Rep 13
SO-100494,10/19/2025,South Africa,P1003,Wireless Earbuds,Electronics,150,6,95,5,Debit Card,46-55,Female,Cape Town,Rep 7
SO-100495,12/11/2025,South Africa,P2004,Spices Pack,Grocery,9,10,4,5,Mobile Payment,36-45,Male,Cape Town,Rep 11
SO-100496,2/23/2025,South Africa,P4002,Hair Trimmer,Personal Care,35,5,20,10,Debit Card,46-55,Female,Pretoria,Rep 1
SO-100497,9/5/2025,South Africa,P3002,Blender Pro,Home Appliances,120,6,85,0,Cash,36-45,Female,Johannesburg,Rep 14
SO-100498,1/18/2025,South Africa,P3002,Blender Pro,Home Appliances,120,1,85,15,Cash,26-35,Female,Cape Town,Rep 9
SO-100499,11/10/2025,South Africa,P2004,Spices Pack,Grocery,9,2,4,5,Credit Card,36-45,Female,Cape Town,Rep 9
